g2 dynamics at tau=0, Fock-1 initial state, w=w_dip
t [ps]       g2 [unitless]
286.750900   0.000000    
286.755681   0.000000    
286.760461   0.000000    
286.765242   0.000000    
286.770023   0.000000    
286.774803   0.000000    
286.779584   0.000000    
286.784365   0.000000    
286.789145   0.000000    
286.793926   0.000000    
286.798706   0.000000    
286.803487   0.000000    
286.808268   0.000000    
286.813048   0.000000    
286.817829   0.000000    
286.822610   0.000000    
286.827390   0.000000    
286.832171   0.000000    
286.836951   0.000000    
286.841732   0.000000    
286.846513   0.000000    
286.851293   0.000000    
286.856074   0.000000    
286.860854   0.000000    
286.865635   0.000000    
286.870416   0.000000    
286.875196   0.000000    
286.879977   0.000000    
286.884758   0.000000    
286.889538   0.000000    
286.894319   0.000000    
286.899099   0.000000    
286.903880   0.000000    
286.908661   0.000000    
286.913441   0.000000    
286.918222   0.000000    
286.923002   0.000000    
286.927783   0.000000    
286.932564   0.000000    
286.937344   0.000000    
286.942125   0.000000    
286.946906   0.000000    
286.951686   0.000000    
286.956467   0.000000    
286.961247   0.000000    
286.966028   0.000000    
286.970809   0.000000    
286.975589   0.000000    
286.980370   0.000000    
286.985150   0.000000    
286.989931   0.000000    
286.994712   0.000000    
286.999492   0.000000    
287.004273   0.000000    
287.009054   0.000000    
287.013834   0.000000    
287.018615   0.000000    
287.023395   0.000000    
287.028176   0.000000    
287.032957   0.000000    
287.037737   0.000000    
287.042518   0.000000    
287.047298   0.000000    
287.052079   0.000000    
287.056860   0.000000    
287.061640   0.000000    
287.066421   0.000000    
287.071202   0.000000    
287.075982   0.000000    
287.080763   0.000000    
287.085543   0.000000    
287.090324   0.000000    
287.095105   0.000000    
287.099885   0.000000    
287.104666   0.000000    
287.109446   0.000000    
287.114227   0.000000    
287.119008   0.000000    
287.123788   0.000000    
287.128569   0.000000    
287.133350   0.000000    
287.138130   0.000000    
287.142911   0.000000    
287.147691   0.000000    
287.152472   0.000000    
287.157253   0.000000    
287.162033   0.000000    
287.166814   0.000000    
287.171594   0.000000    
287.176375   0.000000    
287.181156   0.000000    
287.185936   0.000000    
287.190717   0.000000    
287.195498   0.000000    
287.200278   0.000000    
287.205059   0.000000    
287.209839   0.000000    
287.214620   0.000000    
287.219401   0.000000    
287.224181   0.000000    
287.228962   0.000000    
287.233742   0.000000    
287.238523   0.000000    
287.243304   0.000000    
287.248084   0.000000    
287.252865   0.000000    
287.257646   0.000000    
287.262426   0.000000    
287.267207   0.000000    
287.271987   0.000000    
287.276768   0.000000    
287.281549   0.000000    
287.286329   0.000000    
287.291110   0.000000    
287.295890   0.000000    
287.300671   0.000000    
287.305452   0.000000    
287.310232   0.000000    
287.315013   0.000000    
287.319794   0.000000    
287.324574   0.000000    
287.329355   0.000000    
287.334135   0.000000    
287.338916   0.000000    
287.343697   0.000000    
287.348477   0.000000    
287.353258   0.000000    
287.358038   0.000000    
287.362819   0.000000    
287.367600   0.000000    
287.372380   0.000000    
287.377161   0.000000    
287.381942   0.000000    
287.386722   0.000000    
287.391503   0.000000    
287.396283   0.000000    
287.401064   0.000000    
287.405845   0.000000    
287.410625   0.000000    
287.415406   0.000000    
287.420186   0.000000    
287.424967   0.000000    
287.429748   0.000000    
287.434528   0.000000    
287.439309   0.000000    
287.444090   0.000000    
287.448870   0.000000    
287.453651   0.000000    
287.458431   0.000000    
287.463212   0.000000    
287.467993   0.000000    
287.472773   0.000000    
287.477554   0.000000    
287.482334   0.000000    
287.487115   0.000000    
287.491896   0.000000    
287.496676   0.000000    
287.501457   0.000000    
287.506238   0.000000    
287.511018   0.000000    
287.515799   0.000000    
287.520579   0.000000    
287.525360   0.000000    
287.530141   0.000000    
287.534921   0.000000    
287.539702   0.000000    
287.544482   0.000000    
287.549263   0.000000    
287.554044   0.000000    
287.558824   0.000000    
287.563605   0.000000    
287.568386   0.000000    
287.573166   0.000000    
287.577947   0.000000    
287.582727   0.000000    
287.587508   0.000000    
287.592289   0.000000    
287.597069   0.000000    
287.601850   0.000000    
287.606631   0.000000    
287.611411   0.000000    
287.616192   0.000000    
287.620972   0.000000    
287.625753   0.000000    
287.630534   0.000000    
287.635314   0.000000    
287.640095   0.000000    
287.644875   0.000000    
287.649656   0.000000    
287.654437   0.000000    
287.659217   0.000000    
287.663998   0.000000    
287.668779   0.000000    
287.673559   0.000000    
287.678340   0.000000    
287.683120   0.000000    
287.687901   0.000000    
287.692682   0.000000    
287.697462   0.000000    
287.702243   0.000000    
287.707023   0.000000    
287.711804   0.000000    
287.716585   0.000000    
287.721365   0.000000    
287.726146   0.000000    
287.730927   0.000000    
287.735707   0.000000    
287.740488   0.000000    
287.745268   0.000000    
287.750049   0.000000    
287.754830   0.000000    
287.759610   0.000000    
287.764391   0.000000    
287.769171   0.000000    
287.773952   0.000000    
287.778733   0.000000    
287.783513   0.000000    
287.788294   0.000000    
287.793075   0.000000    
287.797855   0.000000    
287.802636   0.000000    
287.807416   0.000000    
287.812197   0.000000    
287.816978   0.000000    
287.821758   0.000000    
287.826539   0.000000    
287.831319   0.000000    
287.836100   0.000000    
287.840881   0.000000    
287.845661   0.000000    
287.850442   0.000000    
287.855223   0.000000    
287.860003   0.000000    
287.864784   0.000000    
287.869564   0.000000    
287.874345   0.000000    
287.879126   0.000000    
287.883906   0.000000    
287.888687   0.000000    
287.893467   0.000000    
287.898248   0.000000    
287.903029   0.000000    
287.907809   0.000000    
287.912590   0.000000    
287.917371   0.000000    
287.922151   0.000000    
287.926932   0.000000    
287.931712   0.000000    
287.936493   0.000000    
287.941274   0.000000    
287.946054   0.000000    
287.950835   0.000000    
287.955615   0.000000    
287.960396   0.000000    
287.965177   0.000000    
287.969957   0.000000    
287.974738   0.000000    
287.979519   0.000000    
287.984299   0.000000    
287.989080   0.000000    
287.993860   0.000000    
287.998641   0.000000    
288.003422   0.000000    
288.008202   0.000000    
288.012983   0.000000    
288.017763   0.000000    
288.022544   0.000000    
288.027325   0.000000    
288.032105   0.000000    
288.036886   0.000000    
288.041667   0.000000    
288.046447   0.000000    
288.051228   0.000000    
288.056008   0.000000    
288.060789   0.000000    
288.065570   0.000000    
288.070350   0.000000    
288.075131   0.000000    
288.079911   0.000000    
288.084692   0.000000    
288.089473   0.000000    
288.094253   0.000000    
288.099034   0.000000    
288.103815   0.000000    
288.108595   0.000000    
288.113376   0.000000    
288.118156   0.000000    
288.122937   0.000000    
288.127718   0.000000    
288.132498   0.000000    
288.137279   0.000000    
288.142059   0.000000    
288.146840   0.000000    
288.151621   0.000000    
288.156401   0.000000    
288.161182   0.000000    
288.165963   0.000000    
288.170743   0.000000    
288.175524   0.000000    
288.180304   0.000000    
288.185085   0.000000    
288.189866   0.000000    
288.194646   0.000000    
288.199427   0.000000    
288.204207   0.000000    
288.208988   0.000000    
288.213769   0.000000    
288.218549   0.000000    
288.223330   0.000000    
288.228111   0.000000    
288.232891   0.000000    
288.237672   0.000000    
288.242452   0.000000    
288.247233   0.000000    
288.252014   0.000000    
288.256794   0.000000    
288.261575   0.000000    
288.266355   0.000000    
288.271136   0.000000    
288.275917   0.000000    
288.280697   0.000000    
288.285478   0.000000    
288.290259   0.000000    
288.295039   0.000000    
288.299820   0.000000    
288.304600   0.000000    
288.309381   0.000000    
288.314162   0.000000    
288.318942   0.000000    
288.323723   0.000000    
288.328504   0.000000    
288.333284   0.000000    
288.338065   0.000000    
288.342845   0.000000    
288.347626   0.000000    
288.352407   0.000000    
288.357187   0.000000    
288.361968   0.000000    
288.366748   0.000000    
288.371529   0.000000    
288.376310   0.000000    
288.381090   0.000000    
288.385871   0.000000    
288.390652   0.000000    
288.395432   0.000000    
288.400213   0.000000    
288.404993   0.000000    
288.409774   0.000000    
288.414555   0.000000    
288.419335   0.000000    
288.424116   0.000000    
288.428896   0.000000    
288.433677   0.000000    
288.438458   0.000000    
288.443238   0.000000    
288.448019   0.000000    
288.452800   0.000000    
288.457580   0.000000    
288.462361   0.000000    
288.467141   0.000000    
288.471922   0.000000    
288.476703   0.000000    
288.481483   0.000000    
288.486264   0.000000    
288.491044   0.000000    
288.495825   0.000000    
288.500606   0.000000    
288.505386   0.000000    
288.510167   0.000000    
288.514948   0.000000    
288.519728   0.000000    
288.524509   0.000000    
288.529289   0.000000    
288.534070   0.000000    
288.538851   0.000000    
288.543631   0.000000    
288.548412   0.000000    
288.553192   0.000000    
288.557973   0.000000    
288.562754   0.000000    
288.567534   0.000000    
288.572315   0.000000    
288.577096   0.000000    
288.581876   0.000000    
288.586657   0.000000    
288.591437   0.000000    
288.596218   0.000000    
288.600999   0.000000    
288.605779   0.000000    
288.610560   0.000000    
288.615340   0.000000    
288.620121   0.000000    
288.624902   0.000000    
288.629682   0.000000    
288.634463   0.000000    
288.639244   0.000000    
288.644024   0.000000    
288.648805   0.000000    
288.653585   0.000000    
288.658366   0.000000    
288.663147   0.000000    
288.667927   0.000000    
288.672708   0.000000    
288.677488   0.000000    
288.682269   0.000000    
288.687050   0.000000    
288.691830   0.000000    
288.696611   0.000000    
288.701392   0.000000    
288.706172   0.000000    
288.710953   0.000000    
288.715733   0.000000    
288.720514   0.000000    
288.725295   0.000000    
288.730075   0.000000    
288.734856   0.000000    
288.739636   0.000000    
288.744417   0.000000    
288.749198   0.000000    
288.753978   0.000000    
288.758759   0.000000    
288.763540   0.000000    
288.768320   0.000000    
288.773101   0.000000    
288.777881   0.000000    
288.782662   0.000000    
288.787443   0.000000    
288.792223   0.000000    
288.797004   0.000000    
288.801784   0.000000    
288.806565   0.000000    
288.811346   0.000000    
288.816126   0.000000    
288.820907   0.000000    
288.825688   0.000000    
288.830468   0.000000    
288.835249   0.000000    
288.840029   0.000000    
288.844810   0.000000    
288.849591   0.000000    
288.854371   0.000000    
288.859152   0.000000    
288.863932   0.000000    
288.868713   0.000000    
288.873494   0.000000    
288.878274   0.000000    
288.883055   0.000000    
288.887836   0.000000    
288.892616   0.000000    
288.897397   0.000000    
288.902177   0.000000    
288.906958   0.000000    
288.911739   0.000000    
288.916519   0.000000    
288.921300   0.000000    
288.926080   0.000000    
288.930861   0.000000    
288.935642   0.000000    
288.940422   0.000000    
288.945203   0.000000    
288.949984   0.000000    
288.954764   0.000000    
288.959545   0.000000    
288.964325   0.000000    
288.969106   0.000000    
288.973887   0.000000    
288.978667   0.000000    
288.983448   0.000000    
288.988228   0.000000    
288.993009   0.000000    
288.997790   0.000000    
289.002570   0.000000    
289.007351   0.000000    
289.012132   0.000000    
289.016912   0.000000    
289.021693   0.000000    
289.026473   0.000000    
289.031254   0.000000    
289.036035   0.000000    
289.040815   0.000000    
289.045596   0.000000    
289.050376   0.000000    
289.055157   0.000000    
289.059938   0.000000    
289.064718   0.000000    
289.069499   0.000000    
289.074280   0.000000    
289.079060   0.000000    
289.083841   0.000000    
289.088621   0.000000    
289.093402   0.000000    
289.098183   0.000000    
289.102963   0.000000    
289.107744   0.000000    
289.112525   0.000000    
289.117305   0.000000    
289.122086   0.000000    
289.126866   0.000000    
289.131647   0.000000    
289.136428   0.000000    
289.141208   0.000000    
289.145989   0.000000    
289.150769   0.000000    
289.155550   0.000000    
289.160331   0.000000    
289.165111   0.000000    
289.169892   0.000000    
289.174673   0.000000    
289.179453   0.000000    
289.184234   0.000000    
289.189014   0.000000    
289.193795   0.000000    
289.198576   0.000000    
289.203356   0.000000    
289.208137   0.000000    
289.212917   0.000000    
289.217698   0.000000    
289.222479   0.000000    
289.227259   0.000000    
289.232040   0.000000    
289.236821   0.000000    
289.241601   0.000000    
289.246382   0.000000    
289.251162   0.000000    
289.255943   0.000000    
289.260724   0.000000    
289.265504   0.000000    
289.270285   0.000000    
289.275065   0.000000    
289.279846   0.000000    
289.284627   0.000000    
289.289407   0.000000    
289.294188   0.000000    
289.298969   0.000000    
289.303749   0.000000    
289.308530   0.000000    
289.313310   0.000000    
289.318091   0.000000    
289.322872   0.000000    
289.327652   0.000000    
289.332433   0.000000    
289.337213   0.000000    
289.341994   0.000000    
289.346775   0.000000    
289.351555   0.000000    
289.356336   0.000000    
289.361117   0.000000    
289.365897   0.000000    
289.370678   0.000000    
289.375458   0.000000    
289.380239   0.000000    
289.385020   0.000000    
289.389800   0.000000    
289.394581   0.000000    
289.399361   0.000000    
289.404142   0.000000    
289.408923   0.000000    
289.413703   0.000000    
289.418484   0.000000    
289.423265   0.000000    
289.428045   0.000000    
289.432826   0.000000    
289.437606   0.000000    
289.442387   0.000000    
289.447168   0.000000    
289.451948   0.000000    
289.456729   0.000000    
289.461509   0.000000    
289.466290   0.000000    
289.471071   0.000000    
289.475851   0.000000    
289.480632   0.000000    
289.485413   0.000000    
289.490193   0.000000    
289.494974   0.000000    
289.499754   0.000000    
289.504535   0.000000    
289.509316   0.000000    
289.514096   0.000000    
289.518877   0.000000    
289.523657   0.000000    
289.528438   0.000000    
289.533219   0.000000    
289.537999   0.000000    
289.542780   0.000000    
289.547561   0.000000    
289.552341   0.000000    
289.557122   0.000000    
289.561902   0.000000    
289.566683   0.000000    
289.571464   0.000000    
289.576244   0.000000    
289.581025   0.000000    
289.585805   0.000000    
289.590586   0.000000    
289.595367   0.000000    
289.600147   0.000000    
289.604928   0.000000    
289.609709   0.000000    
289.614489   0.000000    
289.619270   0.000000    
289.624050   0.000000    
289.628831   0.000000    
289.633612   0.000000    
289.638392   0.000000    
289.643173   0.000000    
289.647953   0.000000    
289.652734   0.000000    
289.657515   0.000000    
289.662295   0.000000    
289.667076   0.000000    
289.671857   0.000000    
289.676637   0.000000    
289.681418   0.000000    
289.686198   0.000000    
289.690979   0.000000    
289.695760   0.000000    
289.700540   0.000000    
289.705321   0.000000    
289.710101   0.000000    
289.714882   0.000000    
289.719663   0.000000    
289.724443   0.000000    
289.729224   0.000000    
289.734005   0.000000    
289.738785   0.000000    
289.743566   0.000000    
289.748346   0.000000    
289.753127   0.000000    
289.757908   0.000000    
289.762688   0.000000    
289.767469   0.000000    
289.772249   0.000000    
289.777030   0.000000    
289.781811   0.000000    
289.786591   0.000000    
289.791372   0.000000    
289.796153   0.000000    
289.800933   0.000000    
289.805714   0.000000    
289.810494   0.000000    
289.815275   0.000000    
289.820056   0.000000    
289.824836   0.000000    
289.829617   0.000000    
289.834397   0.000000    
289.839178   0.000000    
289.843959   0.000000    
289.848739   0.000000    
289.853520   0.000000    
289.858301   0.000000    
289.863081   0.000000    
289.867862   0.000000    
289.872642   0.000000    
289.877423   0.000000    
289.882204   0.000000    
289.886984   0.000000    
289.891765   0.000000    
289.896546   0.000000    
289.901326   0.000000    
289.906107   0.000000    
289.910887   0.000000    
289.915668   0.000000    
289.920449   0.000000    
289.925229   0.000000    
289.930010   0.000000    
289.934790   0.000000    
289.939571   0.000000    
289.944352   0.000000    
289.949132   0.000000    
289.953913   0.000000    
289.958694   0.000000    
289.963474   0.000000    
289.968255   0.000000    
289.973035   0.000000    
289.977816   0.000000    
289.982597   0.000000    
289.987377   0.000000    
289.992158   0.000000    
289.996938   0.000000    
290.001719   0.000000    
290.006500   0.000000    
290.011280   0.000000    
290.016061   0.000000    
290.020842   0.000000    
290.025622   0.000000    
290.030403   0.000000    
290.035183   0.000000    
290.039964   0.000000    
290.044745   0.000000    
290.049525   0.000000    
290.054306   0.000000    
290.059086   0.000000    
290.063867   0.000000    
290.068648   0.000000    
290.073428   0.000000    
290.078209   0.000000    
290.082990   0.000000    
290.087770   0.000000    
290.092551   0.000000    
290.097331   0.000000    
290.102112   0.000000    
290.106893   0.000000    
290.111673   0.000000    
290.116454   0.000000    
290.121234   0.000000    
290.126015   0.000000    
290.130796   0.000000    
290.135576   0.000000    
290.140357   0.000000    
290.145138   0.000000    
290.149918   0.000000    
290.154699   0.000000    
290.159479   0.000000    
290.164260   0.000000    
290.169041   0.000000    
290.173821   0.000000    
290.178602   0.000000    
290.183382   0.000000    
290.188163   0.000000    
290.192944   0.000000    
290.197724   0.000000    
290.202505   0.000000    
290.207286   0.000000    
290.212066   0.000000    
290.216847   0.000000    
290.221627   0.000000    
290.226408   0.000000    
290.231189   0.000000    
290.235969   0.000000    
290.240750   0.000000    
290.245530   0.000000    
290.250311   0.000000    
290.255092   0.000000    
290.259872   0.000000    
290.264653   0.000000    
290.269434   0.000000    
290.274214   0.000000    
290.278995   0.000000    
290.283775   0.000000    
290.288556   0.000000    
290.293337   0.000000    
290.298117   0.000000    
290.302898   0.000000    
290.307678   0.000000    
290.312459   0.000000    
290.317240   0.000000    
290.322020   0.000000    
290.326801   0.000000    
290.331582   0.000000    
290.336362   0.000000    
290.341143   0.000000    
290.345923   0.000000    
290.350704   0.000000    
290.355485   0.000000    
290.360265   0.000000    
290.365046   0.000000    
290.369826   0.000000    
290.374607   0.000000    
290.379388   0.000000    
290.384168   0.000000    
290.388949   0.000000    
290.393730   0.000000    
290.398510   0.000000    
290.403291   0.000000    
290.408071   0.000000    
290.412852   0.000000    
290.417633   0.000000    
290.422413   0.000000    
290.427194   0.000000    
290.431974   0.000000    
290.436755   0.000000    
290.441536   0.000000    
290.446316   0.000000    
290.451097   0.000000    
290.455878   0.000000    
290.460658   0.000000    
290.465439   0.000000    
290.470219   0.000000    
290.475000   0.000000    
290.479781   0.000000    
290.484561   0.000000    
290.489342   0.000000    
290.494122   0.000000    
290.498903   0.000000    
290.503684   0.000000    
290.508464   0.000000    
290.513245   0.000000    
290.518026   0.000000    
290.522806   0.000000    
290.527587   0.000000    
290.532367   0.000000    
290.537148   0.000000    
290.541929   0.000000    
290.546709   0.000000    
290.551490   0.000000    
290.556270   0.000000    
290.561051   0.000000    
290.565832   0.000000    
290.570612   0.000000    
290.575393   0.000000    
290.580174   0.000000    
290.584954   0.000000    
290.589735   0.000000    
290.594515   0.000000    
290.599296   0.000000    
290.604077   0.000000    
290.608857   0.000000    
290.613638   0.000000    
290.618418   0.000000    
290.623199   0.000000    
290.627980   0.000000    
290.632760   0.000000    
290.637541   0.000000    
290.642322   0.000000    
290.647102   0.000000    
290.651883   0.000000    
290.656663   0.000000    
290.661444   0.000000    
290.666225   0.000000    
290.671005   0.000000    
290.675786   0.000000    
290.680567   0.000000    
290.685347   0.000000    
290.690128   0.000000    
290.694908   0.000000    
290.699689   0.000000    
290.704470   0.000000    
290.709250   0.000000    
290.714031   0.000000    
290.718811   0.000000    
290.723592   0.000000    
290.728373   0.000000    
290.733153   0.000000    
290.737934   0.000000    
290.742715   0.000000    
290.747495   0.000000    
290.752276   0.000000    
290.757056   0.000000    
290.761837   0.000000    
290.766618   0.000000    
290.771398   0.000000    
290.776179   0.000000    
290.780959   0.000000    
290.785740   0.000000    
290.790521   0.000000    
290.795301   0.000000    
290.800082   0.000000    
290.804863   0.000000    
290.809643   0.000000    
290.814424   0.000000    
290.819204   0.000000    
290.823985   0.000000    
290.828766   0.000000    
290.833546   0.000000    
290.838327   0.000000    
290.843107   0.000000    
290.847888   0.000000    
290.852669   0.000000    
290.857449   0.000000    
290.862230   0.000000    
290.867011   0.000000    
290.871791   0.000000    
290.876572   0.000000    
290.881352   0.000000    
290.886133   0.000000    
290.890914   0.000000    
290.895694   0.000000    
290.900475   0.000000    
290.905255   0.000000    
290.910036   0.000000    
290.914817   0.000000    
290.919597   0.000000    
290.924378   0.000000    
290.929159   0.000000    
290.933939   0.000000    
290.938720   0.000000    
290.943500   0.000000    
290.948281   0.000000    
290.953062   0.000000    
290.957842   0.000000    
290.962623   0.000000    
290.967403   0.000000    
290.972184   0.000000    
290.976965   0.000000    
290.981745   0.000000    
290.986526   0.000000    
290.991307   0.000000    
290.996087   0.000000    
291.000868   0.000000    
291.005648   0.000000    
291.010429   0.000000    
291.015210   0.000000    
291.019990   0.000000    
291.024771   0.000000    
291.029551   0.000000    
291.034332   0.000000    
291.039113   0.000000    
291.043893   0.000000    
291.048674   0.000000    
291.053455   0.000000    
291.058235   0.000000    
291.063016   0.000000    
291.067796   0.000000    
291.072577   0.000000    
291.077358   0.000000    
291.082138   0.000000    
291.086919   0.000000    
291.091699   0.000000    
291.096480   0.000000    
291.101261   0.000000    
291.106041   0.000000    
291.110822   0.000000    
291.115603   0.000000    
291.120383   0.000000    
291.125164   0.000000    
291.129944   0.000000    
291.134725   0.000000    
291.139506   0.000000    
291.144286   0.000000    
291.149067   0.000000    
291.153847   0.000000    
291.158628   0.000000    
291.163409   0.000000    
291.168189   0.000000    
291.172970   0.000000    
291.177751   0.000000    
291.182531   0.000000    
291.187312   0.000000    
291.192092   0.000000    
291.196873   0.000000    
291.201654   0.000000    
291.206434   0.000000    
291.211215   0.000000    
291.215995   0.000000    
291.220776   0.000000    
291.225557   0.000000    
291.230337   0.000000    
291.235118   0.000000    
291.239899   0.000000    
291.244679   0.000000    
291.249460   0.000000    
291.254240   0.000000    
291.259021   0.000000    
291.263802   0.000000    
291.268582   0.000000    
291.273363   0.000000    
291.278143   0.000000    
291.282924   0.000000    
291.287705   0.000000    
291.292485   0.000000    
291.297266   0.000000    
291.302047   0.000000    
291.306827   0.000000    
291.311608   0.000000    
291.316388   0.000000    
291.321169   0.000000    
291.325950   0.000000    
291.330730   0.000000    
291.335511   0.000000    
291.340291   0.000000    
291.345072   0.000000    
291.349853   0.000000    
291.354633   0.000000    
291.359414   0.000000    
291.364195   0.000000    
291.368975   0.000000    
291.373756   0.000000    
291.378536   0.000000    
291.383317   0.000000    
291.388098   0.000000    
291.392878   0.000000    
291.397659   0.000000    
291.402439   0.000000    
291.407220   0.000000    
291.412001   0.000000    
291.416781   0.000000    
291.421562   0.000000    
291.426343   0.000000    
291.431123   0.000000    
291.435904   0.000000    
291.440684   0.000000    
291.445465   0.000000    
291.450246   0.000000    
291.455026   0.000000    
291.459807   0.000000    
291.464588   0.000000    
291.469368   0.000000    
291.474149   0.000000    
291.478929   0.000000    
291.483710   0.000000    
291.488491   0.000000    
291.493271   0.000000    
291.498052   0.000000    
291.502832   0.000000    
291.507613   0.000000    
291.512394   0.000000    
291.517174   0.000000    
291.521955   0.000000    
291.526736   0.000000    
291.531516   0.000000    
291.536297   0.000000    
291.541077   0.000000    
291.545858   0.000000    
291.550639   0.000000    
291.555419   0.000000    
291.560200   0.000000    
291.564980   0.000000    
291.569761   0.000000    
291.574542   0.000000    
291.579322   0.000000    
291.584103   0.000000    
291.588884   0.000000    
291.593664   0.000000    
291.598445   0.000000    
291.603225   0.000000    
291.608006   0.000000    
291.612787   0.000000    
291.617567   0.000000    
291.622348   0.000000    
291.627128   0.000000    
291.631909   0.000000    
291.636690   0.000000    
291.641470   0.000000    
291.646251   0.000000    
291.651032   0.000000    
291.655812   0.000000    
291.660593   0.000000    
291.665373   0.000000    
291.670154   0.000000    
291.674935   0.000000    
291.679715   0.000000    
291.684496   0.000000    
291.689276   0.000000    
291.694057   0.000000    
291.698838   0.000000    
291.703618   0.000000    
291.708399   0.000000    
291.713180   0.000000    
291.717960   0.000000    
291.722741   0.000000    
291.727521   0.000000    
291.732302   0.000000    
291.737083   0.000000    
291.741863   0.000000    
291.746644   0.000000    
291.751424   0.000000    
291.756205   0.000000    
291.760986   0.000000    
291.765766   0.000000    
291.770547   0.000000    
291.775328   0.000000    
291.780108   0.000000    
291.784889   0.000000    
291.789669   0.000000    
291.794450   0.000000    
291.799231   0.000000    
291.804011   0.000000    
291.808792   0.000000    
291.813572   0.000000    
291.818353   0.000000    
291.823134   0.000000    
291.827914   0.000000    
291.832695   0.000000    
291.837476   0.000000    
291.842256   0.000000    
291.847037   0.000000    
291.851817   0.000000    
291.856598   0.000000    
291.861379   0.000000    
291.866159   0.000000    
291.870940   0.000000    
291.875720   0.000000    
291.880501   0.000000    
291.885282   0.000000    
291.890062   0.000000    
291.894843   0.000000    
291.899624   0.000000    
291.904404   0.000000    
291.909185   0.000000    
291.913965   0.000000    
291.918746   0.000000    
291.923527   0.000000    
291.928307   0.000000    
291.933088   0.000000    
291.937868   0.000000    
291.942649   0.000000    
291.947430   0.000000    
291.952210   0.000000    
291.956991   0.000000    
291.961772   0.000000    
291.966552   0.000000    
291.971333   0.000000    
291.976113   0.000000    
291.980894   0.000000    
291.985675   0.000000    
291.990455   0.000000    
291.995236   0.000000    
292.000016   0.000000    
292.004797   0.000000    
292.009578   0.000000    
292.014358   0.000000    
292.019139   0.000000    
292.023920   0.000000    
292.028700   0.000000    
292.033481   0.000000    
292.038261   0.000000    
292.043042   0.000000    
292.047823   0.000000    
292.052603   0.000000    
292.057384   0.000000    
292.062164   0.000000    
292.066945   0.000000    
292.071726   0.000000    
292.076506   0.000000    
292.081287   0.000000    
292.086068   0.000000    
292.090848   0.000000    
292.095629   0.000000    
292.100409   0.000000    
292.105190   0.000000    
292.109971   0.000000    
292.114751   0.000000    
292.119532   0.000000    
292.124312   0.000000    
292.129093   0.000000    
292.133874   0.000000    
292.138654   0.000000    
292.143435   0.000000    
292.148216   0.000000    
292.152996   0.000000    
292.157777   0.000000    
292.162557   0.000000    
292.167338   0.000000    
292.172119   0.000000    
292.176899   0.000000    
292.181680   0.000000    
292.186460   0.000000    
292.191241   0.000000    
292.196022   0.000000    
292.200802   0.000000    
292.205583   0.000000    
292.210364   0.000000    
292.215144   0.000000    
292.219925   0.000000    
292.224705   0.000000    
292.229486   0.000000    
292.234267   0.000000    
292.239047   0.000000    
292.243828   0.000000    
292.248609   0.000000    
292.253389   0.000000    
292.258170   0.000000    
292.262950   0.000000    
292.267731   0.000000    
292.272512   0.000000    
292.277292   0.000000    
292.282073   0.000000    
292.286853   0.000000    
292.291634   0.000000    
292.296415   0.000000    
292.301195   0.000000    
292.305976   0.000000    
292.310757   0.000000    
292.315537   0.000000    
292.320318   0.000000    
292.325098   0.000000    
292.329879   0.000000    
292.334660   0.000000    
292.339440   0.000000    
292.344221   0.000000    
292.349001   0.000000    
292.353782   0.000000    
292.358563   0.000000    
292.363343   0.000000    
292.368124   0.000000    
292.372905   0.000000    
292.377685   0.000000    
292.382466   0.000000    
292.387246   0.000000    
292.392027   0.000000    
292.396808   0.000000    
292.401588   0.000000    
292.406369   0.000000    
292.411149   0.000000    
292.415930   0.000000    
292.420711   0.000000    
292.425491   0.000000    
292.430272   0.000000    
292.435053   0.000000    
292.439833   0.000000    
292.444614   0.000000    
292.449394   0.000000    
292.454175   0.000000    
292.458956   0.000000    
292.463736   0.000000    
292.468517   0.000000    
292.473297   0.000000    
292.478078   0.000000    
292.482859   0.000000    
292.487639   0.000000    
292.492420   0.000000    
292.497201   0.000000    
292.501981   0.000000    
292.506762   0.000000    
292.511542   0.000000    
292.516323   0.000000    
292.521104   0.000000    
292.525884   0.000000    
292.530665   0.000000    
292.535445   0.000000    
292.540226   0.000000    
292.545007   0.000000    
292.549787   0.000000    
292.554568   0.000000    
292.559349   0.000000    
292.564129   0.000000    
292.568910   0.000000    
292.573690   0.000000    
292.578471   0.000000    
292.583252   0.000000    
292.588032   0.000000    
292.592813   0.000000    
292.597593   0.000000    
292.602374   0.000000    
292.607155   0.000000    
292.611935   0.000000    
292.616716   0.000000    
292.621497   0.000000    
292.626277   0.000000    
292.631058   0.000000    
292.635838   0.000000    
292.640619   0.000000    
292.645400   0.000000    
292.650180   0.000000    
292.654961   0.000000    
292.659741   0.000000    
292.664522   0.000000    
292.669303   0.000000    
292.674083   0.000000    
292.678864   0.000000    
292.683645   0.000000    
292.688425   0.000000    
292.693206   0.000000    
292.697986   0.000000    
292.702767   0.000000    
292.707548   0.000000    
292.712328   0.000000    
292.717109   0.000000    
292.721889   0.000000    
292.726670   0.000000    
292.731451   0.000000    
292.736231   0.000000    
292.741012   0.000000    
292.745793   0.000000    
292.750573   0.000000    
292.755354   0.000000    
292.760134   0.000000    
292.764915   0.000000    
292.769696   0.000000    
292.774476   0.000000    
292.779257   0.000000    
292.784037   0.000000    
292.788818   0.000000    
292.793599   0.000000    
292.798379   0.000000    
292.803160   0.000000    
292.807941   0.000000    
