g2 dynamics at tau=0, vacuum initial state, w=w_dip
t [ps]       g2 [1]      
229.077410   1.000006    
229.081941   1.000006    
229.086473   1.000006    
229.091005   1.000006    
229.095537   1.000006    
229.100069   1.000006    
229.104600   1.000006    
229.109132   1.000006    
229.113664   1.000006    
229.118196   1.000006    
229.122728   1.000006    
229.127259   1.000006    
229.131791   1.000006    
229.136323   1.000006    
229.140855   1.000006    
229.145387   1.000006    
229.149918   1.000006    
229.154450   1.000006    
229.158982   1.000006    
229.163514   1.000006    
229.168045   1.000006    
229.172577   1.000006    
229.177109   1.000006    
229.181641   1.000006    
229.186173   1.000006    
229.190704   1.000006    
229.195236   1.000006    
229.199768   1.000006    
229.204300   1.000006    
229.208832   1.000006    
229.213363   1.000006    
229.217895   1.000006    
229.222427   1.000006    
229.226959   1.000006    
229.231490   1.000006    
229.236022   1.000006    
229.240554   1.000006    
229.245086   1.000006    
229.249618   1.000006    
229.254149   1.000006    
229.258681   1.000006    
229.263213   1.000006    
229.267745   1.000006    
229.272277   1.000006    
229.276808   1.000006    
229.281340   1.000006    
229.285872   1.000006    
229.290404   1.000006    
229.294936   1.000006    
229.299467   1.000006    
229.303999   1.000006    
229.308531   1.000006    
229.313063   1.000006    
229.317594   1.000006    
229.322126   1.000006    
229.326658   1.000006    
229.331190   1.000006    
229.335722   1.000006    
229.340253   1.000006    
229.344785   1.000006    
229.349317   1.000006    
229.353849   1.000006    
229.358381   1.000006    
229.362912   1.000006    
229.367444   1.000006    
229.371976   1.000006    
229.376508   1.000006    
229.381040   1.000006    
229.385571   1.000006    
229.390103   1.000006    
229.394635   1.000006    
229.399167   1.000006    
229.403698   1.000006    
229.408230   1.000006    
229.412762   1.000006    
229.417294   1.000006    
229.421826   1.000006    
229.426357   1.000006    
229.430889   1.000006    
229.435421   1.000006    
229.439953   1.000006    
229.444485   1.000006    
229.449016   1.000006    
229.453548   1.000006    
229.458080   1.000006    
229.462612   1.000006    
229.467144   1.000006    
229.471675   1.000006    
229.476207   1.000006    
229.480739   1.000006    
229.485271   1.000006    
229.489802   1.000006    
229.494334   1.000006    
229.498866   1.000006    
229.503398   1.000006    
229.507930   1.000006    
229.512461   1.000006    
229.516993   1.000006    
229.521525   1.000006    
229.526057   1.000006    
229.530589   1.000006    
229.535120   1.000006    
229.539652   1.000006    
229.544184   1.000006    
229.548716   1.000006    
229.553248   1.000006    
229.557779   1.000006    
229.562311   1.000006    
229.566843   1.000006    
229.571375   1.000006    
229.575906   1.000006    
229.580438   1.000006    
229.584970   1.000006    
229.589502   1.000006    
229.594034   1.000006    
229.598565   1.000006    
229.603097   1.000006    
229.607629   1.000006    
229.612161   1.000006    
229.616693   1.000006    
229.621224   1.000006    
229.625756   1.000006    
229.630288   1.000006    
229.634820   1.000006    
229.639352   1.000006    
229.643883   1.000006    
229.648415   1.000006    
229.652947   1.000006    
229.657479   1.000006    
229.662010   1.000006    
229.666542   1.000006    
229.671074   1.000006    
229.675606   1.000006    
229.680138   1.000006    
229.684669   1.000006    
229.689201   1.000006    
229.693733   1.000006    
229.698265   1.000006    
229.702797   1.000006    
229.707328   1.000006    
229.711860   1.000006    
229.716392   1.000006    
229.720924   1.000006    
229.725456   1.000006    
229.729987   1.000006    
229.734519   1.000006    
229.739051   1.000006    
229.743583   1.000006    
229.748114   1.000006    
229.752646   1.000006    
229.757178   1.000006    
229.761710   1.000006    
229.766242   1.000006    
229.770773   1.000006    
229.775305   1.000006    
229.779837   1.000006    
229.784369   1.000006    
229.788901   1.000006    
229.793432   1.000006    
229.797964   1.000006    
229.802496   1.000006    
229.807028   1.000006    
229.811560   1.000006    
229.816091   1.000006    
229.820623   1.000006    
229.825155   1.000006    
229.829687   1.000006    
229.834218   1.000006    
229.838750   1.000006    
229.843282   1.000006    
229.847814   1.000006    
229.852346   1.000006    
229.856877   1.000006    
229.861409   1.000006    
229.865941   1.000006    
229.870473   1.000006    
229.875005   1.000006    
229.879536   1.000006    
229.884068   1.000006    
229.888600   1.000006    
229.893132   1.000006    
229.897664   1.000006    
229.902195   1.000006    
229.906727   1.000006    
229.911259   1.000006    
229.915791   1.000006    
229.920322   1.000006    
229.924854   1.000006    
229.929386   1.000006    
229.933918   1.000006    
229.938450   1.000006    
229.942981   1.000006    
229.947513   1.000006    
229.952045   1.000006    
229.956577   1.000006    
229.961109   1.000006    
229.965640   1.000006    
229.970172   1.000006    
229.974704   1.000006    
229.979236   1.000006    
229.983767   1.000006    
229.988299   1.000006    
229.992831   1.000006    
229.997363   1.000006    
230.001895   1.000006    
230.006426   1.000006    
230.010958   1.000006    
230.015490   1.000006    
230.020022   1.000006    
230.024554   1.000006    
230.029085   1.000006    
230.033617   1.000006    
230.038149   1.000006    
230.042681   1.000006    
230.047213   1.000006    
230.051744   1.000006    
230.056276   1.000006    
230.060808   1.000006    
230.065340   1.000006    
230.069871   1.000006    
230.074403   1.000006    
230.078935   1.000006    
230.083467   1.000006    
230.087999   1.000006    
230.092530   1.000006    
230.097062   1.000006    
230.101594   1.000006    
230.106126   1.000006    
230.110658   1.000006    
230.115189   1.000006    
230.119721   1.000006    
230.124253   1.000006    
230.128785   1.000006    
230.133317   1.000006    
230.137848   1.000006    
230.142380   1.000006    
230.146912   1.000006    
230.151444   1.000006    
230.155975   1.000006    
230.160507   1.000006    
230.165039   1.000006    
230.169571   1.000006    
230.174103   1.000006    
230.178634   1.000006    
230.183166   1.000006    
230.187698   1.000006    
230.192230   1.000006    
230.196762   1.000006    
230.201293   1.000006    
230.205825   1.000006    
230.210357   1.000006    
230.214889   1.000006    
230.219421   1.000006    
230.223952   1.000006    
230.228484   1.000006    
230.233016   1.000006    
230.237548   1.000006    
230.242079   1.000006    
230.246611   1.000006    
230.251143   1.000006    
230.255675   1.000006    
230.260207   1.000006    
230.264738   1.000006    
230.269270   1.000006    
230.273802   1.000006    
230.278334   1.000006    
230.282866   1.000006    
230.287397   1.000006    
230.291929   1.000006    
230.296461   1.000006    
230.300993   1.000006    
230.305525   1.000006    
230.310056   1.000006    
230.314588   1.000006    
230.319120   1.000006    
230.323652   1.000006    
230.328183   1.000006    
230.332715   1.000006    
230.337247   1.000006    
230.341779   1.000006    
230.346311   1.000006    
230.350842   1.000006    
230.355374   1.000006    
230.359906   1.000006    
230.364438   1.000006    
230.368970   1.000006    
230.373501   1.000006    
230.378033   1.000006    
230.382565   1.000006    
230.387097   1.000006    
230.391629   1.000006    
230.396160   1.000006    
230.400692   1.000006    
230.405224   1.000006    
230.409756   1.000006    
230.414287   1.000006    
230.418819   1.000006    
230.423351   1.000006    
230.427883   1.000006    
230.432415   1.000006    
230.436946   1.000006    
230.441478   1.000006    
230.446010   1.000006    
230.450542   1.000006    
230.455074   1.000006    
230.459605   1.000006    
230.464137   1.000006    
230.468669   1.000006    
230.473201   1.000006    
230.477733   1.000006    
230.482264   1.000006    
230.486796   1.000006    
230.491328   1.000006    
230.495860   1.000006    
230.500391   1.000006    
230.504923   1.000006    
230.509455   1.000006    
230.513987   1.000006    
230.518519   1.000006    
230.523050   1.000006    
230.527582   1.000006    
230.532114   1.000006    
230.536646   1.000006    
230.541178   1.000006    
230.545709   1.000006    
230.550241   1.000006    
230.554773   1.000006    
230.559305   1.000006    
230.563837   1.000006    
230.568368   1.000006    
230.572900   1.000006    
230.577432   1.000006    
230.581964   1.000006    
230.586495   1.000006    
230.591027   1.000006    
230.595559   1.000006    
230.600091   1.000006    
230.604623   1.000006    
230.609154   1.000006    
230.613686   1.000006    
230.618218   1.000006    
230.622750   1.000006    
230.627282   1.000006    
230.631813   1.000006    
230.636345   1.000006    
230.640877   1.000006    
230.645409   1.000006    
230.649941   1.000006    
230.654472   1.000006    
230.659004   1.000006    
230.663536   1.000006    
230.668068   1.000006    
230.672599   1.000006    
230.677131   1.000006    
230.681663   1.000006    
230.686195   1.000006    
230.690727   1.000006    
230.695258   1.000006    
230.699790   1.000006    
230.704322   1.000006    
230.708854   1.000006    
230.713386   1.000006    
230.717917   1.000006    
230.722449   1.000006    
230.726981   1.000006    
230.731513   1.000006    
230.736044   1.000006    
230.740576   1.000006    
230.745108   1.000006    
230.749640   1.000006    
230.754172   1.000006    
230.758703   1.000006    
230.763235   1.000006    
230.767767   1.000006    
230.772299   1.000006    
230.776831   1.000006    
230.781362   1.000006    
230.785894   1.000006    
230.790426   1.000006    
230.794958   1.000006    
230.799490   1.000006    
230.804021   1.000006    
230.808553   1.000006    
230.813085   1.000006    
230.817617   1.000006    
230.822148   1.000006    
230.826680   1.000006    
230.831212   1.000006    
230.835744   1.000006    
230.840276   1.000006    
230.844807   1.000006    
230.849339   1.000006    
230.853871   1.000006    
230.858403   1.000006    
230.862935   1.000006    
230.867466   1.000006    
230.871998   1.000006    
230.876530   1.000006    
230.881062   1.000006    
230.885594   1.000006    
230.890125   1.000006    
230.894657   1.000006    
230.899189   1.000006    
230.903721   1.000006    
230.908252   1.000006    
230.912784   1.000006    
230.917316   1.000006    
230.921848   1.000006    
230.926380   1.000006    
230.930911   1.000006    
230.935443   1.000006    
230.939975   1.000006    
230.944507   1.000006    
230.949039   1.000006    
230.953570   1.000006    
230.958102   1.000006    
230.962634   1.000006    
230.967166   1.000006    
230.971698   1.000006    
230.976229   1.000006    
230.980761   1.000006    
230.985293   1.000006    
230.989825   1.000006    
230.994356   1.000006    
230.998888   1.000006    
231.003420   1.000006    
231.007952   1.000006    
231.012484   1.000006    
231.017015   1.000006    
231.021547   1.000006    
231.026079   1.000006    
231.030611   1.000006    
231.035143   1.000006    
231.039674   1.000006    
231.044206   1.000006    
231.048738   1.000006    
231.053270   1.000006    
231.057802   1.000006    
231.062333   1.000006    
231.066865   1.000006    
231.071397   1.000006    
231.075929   1.000006    
231.080460   1.000006    
231.084992   1.000006    
231.089524   1.000006    
231.094056   1.000006    
231.098588   1.000006    
231.103119   1.000006    
231.107651   1.000006    
231.112183   1.000006    
231.116715   1.000006    
231.121247   1.000006    
231.125778   1.000006    
231.130310   1.000006    
231.134842   1.000006    
231.139374   1.000006    
231.143906   1.000006    
231.148437   1.000006    
231.152969   1.000006    
231.157501   1.000006    
231.162033   1.000006    
231.166564   1.000006    
231.171096   1.000006    
231.175628   1.000006    
231.180160   1.000006    
231.184692   1.000006    
231.189223   1.000006    
231.193755   1.000006    
231.198287   1.000006    
231.202819   1.000006    
231.207351   1.000006    
231.211882   1.000006    
231.216414   1.000006    
231.220946   1.000006    
231.225478   1.000006    
231.230010   1.000006    
231.234541   1.000006    
231.239073   1.000006    
231.243605   1.000006    
231.248137   1.000006    
231.252668   1.000006    
231.257200   1.000006    
231.261732   1.000006    
231.266264   1.000006    
231.270796   1.000006    
231.275327   1.000006    
231.279859   1.000006    
231.284391   1.000006    
231.288923   1.000006    
231.293455   1.000006    
231.297986   1.000006    
231.302518   1.000006    
231.307050   1.000006    
231.311582   1.000006    
231.316114   1.000006    
231.320645   1.000006    
231.325177   1.000006    
231.329709   1.000006    
231.334241   1.000006    
231.338772   1.000006    
231.343304   1.000006    
231.347836   1.000006    
231.352368   1.000006    
231.356900   1.000006    
231.361431   1.000006    
231.365963   1.000006    
231.370495   1.000006    
231.375027   1.000006    
231.379559   1.000006    
231.384090   1.000006    
231.388622   1.000006    
231.393154   1.000006    
231.397686   1.000006    
231.402218   1.000006    
231.406749   1.000006    
231.411281   1.000006    
231.415813   1.000006    
231.420345   1.000006    
231.424876   1.000006    
231.429408   1.000006    
231.433940   1.000006    
231.438472   1.000006    
231.443004   1.000006    
231.447535   1.000006    
231.452067   1.000006    
231.456599   1.000006    
231.461131   1.000006    
231.465663   1.000006    
231.470194   1.000006    
231.474726   1.000006    
231.479258   1.000006    
231.483790   1.000006    
231.488321   1.000006    
231.492853   1.000006    
231.497385   1.000006    
231.501917   1.000006    
231.506449   1.000006    
231.510980   1.000006    
231.515512   1.000006    
231.520044   1.000006    
231.524576   1.000006    
231.529108   1.000006    
231.533639   1.000006    
231.538171   1.000006    
231.542703   1.000006    
231.547235   1.000006    
231.551767   1.000006    
231.556298   1.000006    
231.560830   1.000006    
231.565362   1.000006    
231.569894   1.000006    
231.574425   1.000006    
231.578957   1.000006    
231.583489   1.000006    
231.588021   1.000006    
231.592553   1.000006    
231.597084   1.000006    
231.601616   1.000006    
231.606148   1.000006    
231.610680   1.000006    
231.615212   1.000006    
231.619743   1.000006    
231.624275   1.000006    
231.628807   1.000006    
231.633339   1.000006    
231.637871   1.000006    
231.642402   1.000006    
231.646934   1.000006    
231.651466   1.000006    
231.655998   1.000006    
231.660529   1.000006    
231.665061   1.000006    
231.669593   1.000006    
231.674125   1.000006    
231.678657   1.000006    
231.683188   1.000006    
231.687720   1.000006    
231.692252   1.000006    
231.696784   1.000006    
231.701316   1.000006    
231.705847   1.000006    
231.710379   1.000006    
231.714911   1.000006    
231.719443   1.000006    
231.723975   1.000006    
231.728506   1.000006    
231.733038   1.000006    
231.737570   1.000006    
231.742102   1.000006    
231.746633   1.000006    
231.751165   1.000006    
231.755697   1.000006    
231.760229   1.000006    
231.764761   1.000006    
231.769292   1.000006    
231.773824   1.000006    
231.778356   1.000006    
231.782888   1.000006    
231.787420   1.000006    
231.791951   1.000006    
231.796483   1.000006    
231.801015   1.000006    
231.805547   1.000006    
231.810079   1.000006    
231.814610   1.000006    
231.819142   1.000006    
231.823674   1.000006    
231.828206   1.000006    
231.832737   1.000006    
231.837269   1.000006    
231.841801   1.000006    
231.846333   1.000006    
231.850865   1.000006    
231.855396   1.000006    
231.859928   1.000006    
231.864460   1.000006    
231.868992   1.000006    
231.873524   1.000006    
231.878055   1.000006    
231.882587   1.000006    
231.887119   1.000006    
231.891651   1.000006    
231.896183   1.000006    
231.900714   1.000006    
231.905246   1.000006    
231.909778   1.000006    
231.914310   1.000006    
231.918841   1.000006    
231.923373   1.000006    
231.927905   1.000006    
231.932437   1.000006    
231.936969   1.000006    
231.941500   1.000006    
231.946032   1.000006    
231.950564   1.000006    
231.955096   1.000006    
231.959628   1.000006    
231.964159   1.000006    
231.968691   1.000006    
231.973223   1.000006    
231.977755   1.000006    
231.982287   1.000006    
231.986818   1.000006    
231.991350   1.000006    
231.995882   1.000006    
232.000414   1.000006    
232.004945   1.000006    
232.009477   1.000006    
232.014009   1.000006    
232.018541   1.000006    
232.023073   1.000006    
232.027604   1.000006    
232.032136   1.000006    
232.036668   1.000006    
232.041200   1.000006    
232.045732   1.000006    
232.050263   1.000006    
232.054795   1.000006    
232.059327   1.000006    
232.063859   1.000006    
232.068391   1.000006    
232.072922   1.000006    
232.077454   1.000006    
232.081986   1.000006    
232.086518   1.000006    
232.091049   1.000006    
232.095581   1.000006    
232.100113   1.000006    
232.104645   1.000006    
232.109177   1.000006    
232.113708   1.000006    
232.118240   1.000006    
232.122772   1.000006    
232.127304   1.000006    
232.131836   1.000006    
232.136367   1.000006    
232.140899   1.000006    
232.145431   1.000006    
232.149963   1.000006    
232.154494   1.000006    
232.159026   1.000006    
232.163558   1.000006    
232.168090   1.000006    
232.172622   1.000006    
232.177153   1.000006    
232.181685   1.000006    
232.186217   1.000006    
232.190749   1.000006    
232.195281   1.000006    
232.199812   1.000006    
232.204344   1.000006    
232.208876   1.000006    
232.213408   1.000006    
232.217940   1.000006    
232.222471   1.000006    
232.227003   1.000006    
232.231535   1.000006    
232.236067   1.000006    
232.240598   1.000006    
232.245130   1.000006    
232.249662   1.000006    
232.254194   1.000006    
232.258726   1.000006    
232.263257   1.000006    
232.267789   1.000006    
232.272321   1.000006    
232.276853   1.000006    
232.281385   1.000006    
232.285916   1.000006    
232.290448   1.000006    
232.294980   1.000006    
232.299512   1.000006    
232.304044   1.000006    
232.308575   1.000006    
232.313107   1.000006    
232.317639   1.000006    
232.322171   1.000006    
232.326702   1.000006    
232.331234   1.000006    
232.335766   1.000006    
232.340298   1.000006    
232.344830   1.000006    
232.349361   1.000006    
232.353893   1.000006    
232.358425   1.000006    
232.362957   1.000006    
232.367489   1.000006    
232.372020   1.000006    
232.376552   1.000006    
232.381084   1.000006    
232.385616   1.000006    
232.390148   1.000006    
232.394679   1.000006    
232.399211   1.000006    
232.403743   1.000006    
232.408275   1.000006    
232.412806   1.000006    
232.417338   1.000006    
232.421870   1.000006    
232.426402   1.000006    
232.430934   1.000006    
232.435465   1.000006    
232.439997   1.000006    
232.444529   1.000006    
232.449061   1.000006    
232.453593   1.000006    
232.458124   1.000006    
232.462656   1.000006    
232.467188   1.000006    
232.471720   1.000006    
232.476252   1.000006    
232.480783   1.000006    
232.485315   1.000006    
232.489847   1.000006    
232.494379   1.000006    
232.498910   1.000006    
232.503442   1.000006    
232.507974   1.000006    
232.512506   1.000006    
232.517038   1.000006    
232.521569   1.000006    
232.526101   1.000006    
232.530633   1.000006    
232.535165   1.000006    
232.539697   1.000006    
232.544228   1.000006    
232.548760   1.000006    
232.553292   1.000006    
232.557824   1.000006    
232.562356   1.000006    
232.566887   1.000006    
232.571419   1.000006    
232.575951   1.000006    
232.580483   1.000006    
232.585014   1.000006    
232.589546   1.000006    
232.594078   1.000006    
232.598610   1.000006    
232.603142   1.000006    
232.607673   1.000006    
232.612205   1.000006    
232.616737   1.000006    
232.621269   1.000006    
232.625801   1.000006    
232.630332   1.000006    
232.634864   1.000006    
232.639396   1.000006    
232.643928   1.000006    
232.648460   1.000006    
232.652991   1.000006    
232.657523   1.000006    
232.662055   1.000006    
232.666587   1.000006    
232.671118   1.000006    
232.675650   1.000006    
232.680182   1.000006    
232.684714   1.000006    
232.689246   1.000006    
232.693777   1.000006    
232.698309   1.000006    
232.702841   1.000006    
232.707373   1.000006    
232.711905   1.000006    
232.716436   1.000006    
232.720968   1.000006    
232.725500   1.000006    
232.730032   1.000006    
232.734564   1.000006    
232.739095   1.000006    
232.743627   1.000006    
232.748159   1.000006    
232.752691   1.000006    
232.757222   1.000006    
232.761754   1.000006    
232.766286   1.000006    
232.770818   1.000006    
232.775350   1.000006    
232.779881   1.000006    
232.784413   1.000006    
232.788945   1.000006    
232.793477   1.000006    
232.798009   1.000006    
232.802540   1.000006    
232.807072   1.000006    
232.811604   1.000006    
232.816136   1.000006    
232.820668   1.000006    
232.825199   1.000006    
232.829731   1.000006    
232.834263   1.000006    
232.838795   1.000006    
232.843326   1.000006    
232.847858   1.000006    
232.852390   1.000006    
232.856922   1.000006    
232.861454   1.000006    
232.865985   1.000006    
232.870517   1.000006    
232.875049   1.000006    
232.879581   1.000006    
232.884113   1.000006    
232.888644   1.000006    
232.893176   1.000006    
232.897708   1.000006    
232.902240   1.000006    
232.906771   1.000006    
232.911303   1.000006    
232.915835   1.000006    
232.920367   1.000006    
232.924899   1.000006    
232.929430   1.000006    
232.933962   1.000006    
232.938494   1.000006    
232.943026   1.000006    
232.947558   1.000006    
232.952089   1.000006    
232.956621   1.000006    
232.961153   1.000006    
232.965685   1.000006    
232.970217   1.000006    
232.974748   1.000006    
232.979280   1.000006    
232.983812   1.000006    
232.988344   1.000006    
232.992875   1.000006    
232.997407   1.000006    
233.001939   1.000006    
233.006471   1.000006    
233.011003   1.000006    
233.015534   1.000006    
233.020066   1.000006    
233.024598   1.000006    
233.029130   1.000006    
233.033662   1.000006    
233.038193   1.000006    
233.042725   1.000006    
233.047257   1.000006    
233.051789   1.000006    
233.056321   1.000006    
233.060852   1.000006    
233.065384   1.000006    
233.069916   1.000006    
233.074448   1.000006    
233.078979   1.000006    
233.083511   1.000006    
233.088043   1.000006    
233.092575   1.000006    
233.097107   1.000006    
233.101638   1.000006    
233.106170   1.000006    
233.110702   1.000006    
233.115234   1.000006    
233.119766   1.000006    
233.124297   1.000006    
233.128829   1.000006    
233.133361   1.000006    
233.137893   1.000006    
233.142425   1.000006    
233.146956   1.000006    
233.151488   1.000006    
233.156020   1.000006    
233.160552   1.000006    
233.165083   1.000006    
233.169615   1.000006    
233.174147   1.000006    
233.178679   1.000006    
233.183211   1.000006    
233.187742   1.000006    
233.192274   1.000006    
233.196806   1.000006    
233.201338   1.000006    
233.205870   1.000006    
233.210401   1.000006    
233.214933   1.000006    
233.219465   1.000006    
233.223997   1.000006    
233.228529   1.000006    
233.233060   1.000006    
233.237592   1.000006    
233.242124   1.000006    
233.246656   1.000006    
233.251187   1.000006    
233.255719   1.000006    
233.260251   1.000006    
233.264783   1.000006    
233.269315   1.000006    
233.273846   1.000006    
233.278378   1.000006    
233.282910   1.000006    
233.287442   1.000006    
233.291974   1.000006    
233.296505   1.000006    
233.301037   1.000006    
233.305569   1.000006    
233.310101   1.000006    
233.314633   1.000006    
233.319164   1.000006    
233.323696   1.000006    
233.328228   1.000006    
233.332760   1.000006    
233.337291   1.000006    
233.341823   1.000006    
233.346355   1.000006    
233.350887   1.000006    
233.355419   1.000006    
233.359950   1.000006    
233.364482   1.000006    
233.369014   1.000006    
233.373546   1.000006    
233.378078   1.000006    
233.382609   1.000006    
233.387141   1.000006    
233.391673   1.000006    
233.396205   1.000006    
233.400737   1.000006    
233.405268   1.000006    
233.409800   1.000006    
233.414332   1.000006    
233.418864   1.000006    
233.423395   1.000006    
233.427927   1.000006    
233.432459   1.000006    
233.436991   1.000006    
233.441523   1.000006    
233.446054   1.000006    
233.450586   1.000006    
233.455118   1.000006    
233.459650   1.000006    
233.464182   1.000006    
233.468713   1.000006    
233.473245   1.000006    
233.477777   1.000006    
233.482309   1.000006    
233.486841   1.000006    
233.491372   1.000006    
233.495904   1.000006    
233.500436   1.000006    
233.504968   1.000006    
233.509499   1.000006    
233.514031   1.000006    
233.518563   1.000006    
233.523095   1.000006    
233.527627   1.000006    
233.532158   1.000006    
233.536690   1.000006    
233.541222   1.000006    
233.545754   1.000006    
233.550286   1.000006    
233.554817   1.000006    
233.559349   1.000006    
233.563881   1.000006    
233.568413   1.000006    
233.572945   1.000006    
233.577476   1.000006    
233.582008   1.000006    
233.586540   1.000006    
233.591072   1.000006    
233.595603   1.000006    
233.600135   1.000006    
233.604667   1.000006    
233.609199   1.000006    
233.613731   1.000006    
233.618262   1.000006    
233.622794   1.000006    
233.627326   1.000006    
233.631858   1.000006    
233.636390   1.000006    
233.640921   1.000006    
233.645453   1.000006    
233.649985   1.000006    
233.654517   1.000006    
233.659048   1.000006    
233.663580   1.000006    
233.668112   1.000006    
233.672644   1.000006    
233.677176   1.000006    
233.681707   1.000006    
233.686239   1.000006    
233.690771   1.000006    
233.695303   1.000006    
233.699835   1.000006    
233.704366   1.000006    
233.708898   1.000006    
233.713430   1.000006    
233.717962   1.000006    
233.722494   1.000006    
233.727025   1.000006    
233.731557   1.000006    
233.736089   1.000006    
233.740621   1.000006    
233.745152   1.000006    
233.749684   1.000006    
233.754216   1.000006    
233.758748   1.000006    
233.763280   1.000006    
233.767811   1.000006    
233.772343   1.000006    
233.776875   1.000006    
233.781407   1.000006    
233.785939   1.000006    
233.790470   1.000006    
233.795002   1.000006    
233.799534   1.000006    
233.804066   1.000006    
233.808598   1.000006    
233.813129   1.000006    
233.817661   1.000006    
233.822193   1.000006    
233.826725   1.000006    
233.831256   1.000006    
233.835788   1.000006    
233.840320   1.000006    
233.844852   1.000006    
233.849384   1.000006    
233.853915   1.000006    
233.858447   1.000006    
233.862979   1.000006    
233.867511   1.000006    
233.872043   1.000006    
233.876574   1.000006    
233.881106   1.000006    
233.885638   1.000006    
233.890170   1.000006    
233.894702   1.000006    
233.899233   1.000006    
233.903765   1.000006    
233.908297   1.000006    
233.912829   1.000006    
233.917360   1.000006    
233.921892   1.000006    
233.926424   1.000006    
233.930956   1.000006    
233.935488   1.000006    
233.940019   1.000006    
233.944551   1.000006    
233.949083   1.000006    
233.953615   1.000006    
233.958147   1.000006    
233.962678   1.000006    
233.967210   1.000006    
233.971742   1.000006    
233.976274   1.000006    
233.980806   1.000006    
233.985337   1.000006    
233.989869   1.000006    
233.994401   1.000006    
233.998933   1.000006    
234.003464   1.000006    
234.007996   1.000006    
234.012528   1.000006    
234.017060   1.000006    
234.021592   1.000006    
234.026123   1.000006    
234.030655   1.000006    
234.035187   1.000006    
234.039719   1.000006    
234.044251   1.000006    
234.048782   1.000006    
234.053314   1.000006    
234.057846   1.000006    
234.062378   1.000006    
234.066910   1.000006    
234.071441   1.000006    
234.075973   1.000006    
234.080505   1.000006    
234.085037   1.000006    
234.089568   1.000006    
234.094100   1.000006    
234.098632   1.000006    
234.103164   1.000006    
234.107696   1.000006    
234.112227   1.000006    
234.116759   1.000006    
234.121291   1.000006    
234.125823   1.000006    
234.130355   1.000006    
234.134886   1.000006    
234.139418   1.000006    
234.143950   1.000006    
234.148482   1.000006    
234.153014   1.000006    
234.157545   1.000006    
234.162077   1.000006    
234.166609   1.000006    
234.171141   1.000006    
234.175672   1.000006    
234.180204   1.000006    
234.184736   1.000006    
234.189268   1.000006    
234.193800   1.000006    
234.198331   1.000006    
234.202863   1.000006    
234.207395   1.000006    
234.211927   1.000006    
234.216459   1.000006    
234.220990   1.000006    
234.225522   1.000006    
234.230054   1.000006    
234.234586   1.000006    
234.239118   1.000006    
234.243649   1.000006    
234.248181   1.000006    
234.252713   1.000006    
234.257245   1.000006    
234.261776   1.000006    
234.266308   1.000006    
234.270840   1.000006    
234.275372   1.000006    
234.279904   1.000006    
234.284435   1.000006    
234.288967   1.000006    
234.293499   1.000006    
234.298031   1.000006    
234.302563   1.000006    
234.307094   1.000006    
234.311626   1.000006    
234.316158   1.000006    
234.320690   1.000006    
234.325222   1.000006    
234.329753   1.000006    
234.334285   1.000006    
234.338817   1.000006    
234.343349   1.000006    
234.347880   1.000006    
234.352412   1.000006    
234.356944   1.000006    
234.361476   1.000006    
234.366008   1.000006    
234.370539   1.000006    
234.375071   1.000006    
234.379603   1.000006    
234.384135   1.000006    
234.388667   1.000006    
234.393198   1.000006    
234.397730   1.000006    
234.402262   1.000006    
234.406794   1.000006    
234.411325   1.000006    
234.415857   1.000006    
234.420389   1.000006    
234.424921   1.000006    
234.429453   1.000006    
234.433984   1.000006    
234.438516   1.000006    
234.443048   1.000006    
234.447580   1.000006    
234.452112   1.000006    
234.456643   1.000006    
234.461175   1.000006    
234.465707   1.000006    
234.470239   1.000006    
234.474771   1.000006    
234.479302   1.000006    
234.483834   1.000006    
234.488366   1.000006    
234.492898   1.000006    
234.497429   1.000006    
234.501961   1.000006    
234.506493   1.000006    
234.511025   1.000006    
234.515557   1.000006    
234.520088   1.000006    
234.524620   1.000006    
234.529152   1.000006    
234.533684   1.000006    
234.538216   1.000006    
234.542747   1.000006    
234.547279   1.000006    
234.551811   1.000006    
234.556343   1.000006    
234.560875   1.000006    
234.565406   1.000006    
234.569938   1.000006    
234.574470   1.000006    
234.579002   1.000006    
234.583533   1.000006    
234.588065   1.000006    
234.592597   1.000006    
234.597129   1.000006    
234.601661   1.000006    
234.606192   1.000006    
234.610724   1.000006    
234.615256   1.000006    
234.619788   1.000006    
234.624320   1.000006    
234.628851   1.000006    
234.633383   1.000006    
234.637915   1.000006    
234.642447   1.000006    
234.646979   1.000006    
234.651510   1.000006    
234.656042   1.000006    
234.660574   1.000006    
234.665106   1.000006    
234.669637   1.000006    
234.674169   1.000006    
234.678701   1.000006    
234.683233   1.000006    
234.687765   1.000006    
234.692296   1.000006    
234.696828   1.000006    
234.701360   1.000006    
234.705892   1.000006    
234.710424   1.000006    
234.714955   1.000006    
234.719487   1.000006    
234.724019   1.000006    
234.728551   1.000006    
234.733083   1.000006    
234.737614   1.000006    
234.742146   1.000006    
234.746678   1.000006    
234.751210   1.000006    
234.755741   1.000006    
234.760273   1.000006    
234.764805   1.000006    
234.769337   1.000006    
234.773869   1.000006    
234.778400   1.000006    
234.782932   1.000006    
234.787464   1.000006    
234.791996   1.000006    
234.796528   1.000006    
234.801059   1.000006    
234.805591   1.000006    
234.810123   1.000006    
234.814655   1.000006    
234.819187   1.000006    
